"category","date_in","date_in_posix","clerk_id_in","type_code","product_scancode","customer_no_sold","p_description"
1,"07/03/2004 12:00:00 AM","1088838000","ERI",2,"hw18115",NA,"pj,  night gowns,  robes"
1,"07/03/2004 12:00:00 AM","1088838000","ERI",2,"hw18119",NA,"pj,  night gowns,  robes"
1,"07/03/2004 12:00:00 AM","1088838000","ERI",2,"hw18107",NA,"pj,  night gowns,  robes"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14374",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14354",NA,"2 or 3 piece sets"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14358",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14362",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14366",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14378",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14390",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14349",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14321",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14345",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14329",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14330",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14323",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14326",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14334",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14338",NA,"dress"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14342",NA,"dress"
3,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14347",NA,"underwear  type onsie"
3,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14343",NA,"underwear  type onsie"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14339",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14331",NA,"2 or 3 piece sets"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14327",NA,"2 or 3 piece sets"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14369",NA,"skirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14357",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14400",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14344",NA,"pants"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14348",NA,"shirt"
1,"07/03/2004 12:00:00 AM","1088838000","LEA",2,"hw14389",NA,"sweat shirt"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14372",NA,"sox"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14364",NA,"sox"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14352",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14406",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14418",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14360",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14388",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14430",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14414",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14402",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14324",NA,"shirt"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14380",NA,"sox"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18553",NA,"wooden plack"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18557",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18737",NA,"toy,  puzzle or game as is"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18664",NA,"toy,  puzzle or game"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18208",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18168",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18172",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18180",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18184",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18188",NA,"pants"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18200",NA,"sandal or shoe"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1600",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18196",NA,"vest"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1520",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1516",NA,"toy,  puzzle or game"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1592",NA,"book"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1587",NA,"book"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18519",NA,"sandal or shoe"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18224",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14371",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14355",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14351",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14391",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14387",NA,"pants"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw14399",NA,"sox"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18528",NA,"carseat tote"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1598",NA,"toy,  puzzle or game"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18563",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18520",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18508",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18547",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18575",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18571",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18551",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18559",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18539",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18504",4496,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18532",NA,"shirt"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1492",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1472",NA,"toy,  puzzle or game"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18653",NA,"sandal or shoe"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1468",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1566",5182,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18649",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18625",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1460",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1456",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18613",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1560",NA,"toy,  puzzle or game"
2,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1558",NA,"toy,  puzzle or game"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18511",600,"Bassonette"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18506",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18573",NA,"shirt"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18515",NA,"underwear  type onsie"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18527",NA,"underwear  type onsie"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18585",NA,"cotton one piece outfit or set"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18554",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18510",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18550",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18577",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18569",NA,"cotton one piece outfit or set"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18518",NA,"pants"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18534",NA,"shirt"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18579",NA,"underwear  type onsie"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18562",NA,"underwear  type onsie"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18576",NA,"bath sack"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18503",NA,"pj,  night gowns,  robes"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18566",NA,"pj,  night gowns,  robes"
1,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hv1513",NA,"pj,  night gowns,  robes"
3,"07/05/2004 12:00:00 AM","1089010800","YNL",2,"hw18581",NA,"underwear  type onsie"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1461",NA,"video or audio tape or cd rom or  dvd"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1457",NA,"video or audio tape or cd rom or  dvd"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1445",600,"video or audio tape or cd rom or  dvd"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1453",NA,"video or audio tape or cd rom or  dvd"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1465",NA,"video or audio tape or cd rom or  dvd"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1469",NA,"video or audio tape or cd rom or  dvd"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hw18618",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hw18633",NA,"pants"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hw18646",NA,"slipper"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hw18638",NA,"overalls"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hw18556",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hw18594",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hw18655",NA,"shirt"
3,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1386",NA,"underwear  type onsie"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1430",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1390",NA,"pants"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1402",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1398",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1438",NA,"pants"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1383",NA,"pants"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1363",NA,"pj,  night gowns,  robes"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1376",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1434",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1412",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1406",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1379",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1416",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1427",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1404",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1378",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1422",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1395",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1367",NA,"2 or 3 piece sets"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1387",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1437",NA,"pj,  night gowns,  robes"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1423",NA,"cotton one piece outfit or set"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1392",NA,"pants"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1375",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1419",NA,"cotton one piece outfit or set"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1389",NA,"pj,  night gowns,  robes"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1433",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1425",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1385",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1393",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1403",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1415",NA,"2 or 3 piece sets"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1407",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1405",NA,"cotton one piece outfit or set"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1364",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1432",NA,"shirt"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1373",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1397",NA,"dress"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1382",NA,"pants"
1,"07/05/2004 12:00:00 AM","1089010800","KER",2,"hv1429",NA,"shirt"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hw18659",NA,"sox"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv1400",NA,"bib"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv1380",NA,"hat knit"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv824",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv816",NA,"toy,  puzzle or game"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv735",NA,"book"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv743",NA,"toy,  puzzle or game"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv727",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv723",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv726",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv778",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv750",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv766",NA,"book"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv786",NA,"toy,  puzzle or game"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv672",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv676",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv684",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv668",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv692",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv688",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv712",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv790",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv720",NA,"book"
2,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv775",NA,"toy,  puzzle or game"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv721",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hw18665",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hw18729",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv791",NA,"slipper"
2,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv957",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv796",NA,"toy,  puzzle or game"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv852",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv825",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv844",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv836",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv840",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv805",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv817",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv756",NA,"slipper"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv902",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv732",NA,"toy,  puzzle or game"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv942",NA,"blankets and linens"
3,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hw18668",NA,"book"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv905",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv7288",NA,"toy,  puzzle or game"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv954",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv901",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv949",NA,"2 or 3 piece sets"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv899",NA,"pj,  night gowns,  robes"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv923",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv915",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv882",600,"cotton one piece outfit or set"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv941",NA,"dress"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv955",NA,"dress"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv887",NA,"dress"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv932",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv936",NA,"dress"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv896",NA,"dress"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv919",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv888",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","LEA",2,"hv751",NA,"pants"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv922",NA,"slipper"
3,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv933",4362,"bag"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv800",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv1361",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv960",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv952",NA,"vest"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv927",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv935",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv883",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv926",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv768",NA,"sweat shirt"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv956",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","KER",2,"hv907",NA,"shirt"
2,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv862",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv878",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv858",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV807",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV819",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV842",NA,"toy,  puzzle or game"
2,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV865",NA,"toy,  puzzle or game"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV1330",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV1343",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV1303",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV1308",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"HV1334",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1346",NA,"shirt"
3,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1342",NA,"slipper"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1353",NA,"dress"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1286",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1358",NA,"dress"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1350",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1290",NA,"shirt"
1,"07/06/2004 12:00:00 AM","1089097200","ERI",2,"hv1294",NA,"pants"
3,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1272",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1276",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1244",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1248",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1224",NA,"book"
3,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1212",NA,"video or audio tape or cd rom or  dvd"
3,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1204",NA,"book"
1,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hw18694",5266,"cotton one piece outfit or set"
1,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hw18690",NA,"pants"
1,"07/06/2004 12:00:00 AM","1089097200","SUE",2,"hv1315",NA,"shirt"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18663",NA,"dress"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18722",NA,"shirt"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1296",NA,"shirt"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18670",NA,"shirt"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv859",NA,"shirt"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18734",NA,"shirt"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18726",NA,"shirt"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1237",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1270",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1239",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1267",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1263",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1259",NA,"toy,  puzzle or game"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1230",NA,"book"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1218",NA,"book"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1247",NA,"book"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1255",NA,"book"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1246",NA,"book"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv1214",NA,"book"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv753",NA,"video or audio tape or cd rom or  dvd"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv757",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18703",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv761",NA,"toy,  puzzle or game"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hv765",4937,"toy,  puzzle or game"
3,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18719",NA,"sandal or shoe"
2,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18707",NA,"chair"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18696",NA,"pants"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18684",NA,"shirt"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18715",NA,"dress"
1,"07/07/2004 12:00:00 AM","1089183600","LEA",2,"hw18727",NA,"dress"
1,"07/07/2004 12:00:00 AM","1089183600","KAY",2,"hv1326",NA,"shirt"
